Dates,DYT,DXT,DNT,DYU,DXU,DNU,DRR,DYFF (m/s),DXFF (m/s),DXFFGUST (m/s),Solar Radiation GHI (KWh/m2),ET0 (mm),Water loss (m3)
2003-09-29 00:00:00,31.6,41.8,23.9,44,79,7,0,,,,6.364997834,0.437537819,5906.760563
2003-09-30 00:00:00,31.5,39.9,22.9,56,72,16,0,,,,6.324119802,0.422800354,5707.804774
2003-10-01 00:00:00,32.5,42,24,50,87,9,0,,,,5.316290266,0.373144286,5037.447867
2003-10-02 00:00:00,31.5,39.9,24.5,61,87,17,0,,,,5.350745623,0.34047518,4596.414929
2003-10-03 00:00:00,32,41.2,25,43,88,7,0,,,,5.327938133,0.351244795,4741.804727
2003-10-04 00:00:00,32.5,41,24.2,32,86,9,0,,,,5.328229648,0.361301225,4877.566539
2003-10-05 00:00:00,32.6,41,25.9,39,86,9,0,,,,5.339486731,0.343939769,4643.186881
2003-10-06 00:00:00,30.2,37,25,42,86,16,0,,,,5.354812504,0.292846476,3953.42743
2003-10-07 00:00:00,28.5,35.5,23.7,43,62,17,0,,,,5.320902205,0.27833713,3757.551258
2003-10-08 00:00:00,29,34.7,23,55,75,32,0,,,,5.340221836,0.281165452,3795.733599
2003-10-09 00:00:00,30.4,37.4,23.9,55,75,24,0,,,,5.345010502,0.311333862,4203.007135
2003-10-10 00:00:00,31.4,38.2,25.1,49,84,15,0,,,,5.377932478,0.314977817,4252.200535
2003-10-11 00:00:00,30.5,37.5,25.1,35,71,16,0,,,,5.348392615,0.299188659,4039.046897
2003-10-12 00:00:00,30.1,38.5,23.8,42,76,12,0,,,,5.301967741,0.320254422,4323.434699
2003-10-13 00:00:00,28.6,36.9,21,61,89,22,0,,,,5.305645175,0.322863253,4358.65392
2003-10-14 00:00:00,28.4,36.5,23,56,88,27,0,,,,5.381999667,0.300480574,4056.487746
2003-10-15 00:00:00,29.8,37,24,46,84,14,0,,,,5.379353192,0.303649494,4099.268172
2003-10-16 00:00:00,29,36,23,60,89,18,0,,,,5.356825967,0.297295914,4013.494835
2003-10-17 00:00:00,28.7,36.2,22,65,90,23,0,,,,5.310206969,0.306035951,4131.485334
2003-10-18 00:00:00,28.7,36.9,21,56,89,12,0,,,,5.385481012,0.328427782,4433.775059
2003-10-19 00:00:00,28.6,36.9,20.1,41,90,11,0,,,,5.362321534,0.335420303,4528.174085
2003-10-20 00:00:00,29,37.5,22,28,79,7,0,,,,5.371753287,0.325530461,4394.66123
2003-10-21 00:00:00,28.9,37.9,22,41,82,10,0,,,,5.319692917,0.325811102,4398.449882
2003-10-22 00:00:00,27.9,34.5,23,52,87,20,0,,,,5.311187989,0.270720203,3654.722743
2003-10-23 00:00:00,27.6,33.9,22.5,40,74,18,0,,,,5.380394672,0.27126033,3662.014457
2003-10-24 00:00:00,27.1,33.2,21,54,84,20,0,,,,5.39853512,0.278462079,3759.238063
2003-10-25 00:00:00,26.6,33.2,21,53,82,24,0,,,,5.309530758,0.270821351,3656.088236
2003-10-26 00:00:00,26.7,33.2,21,46,80,22,0,,,,5.344457529,0.273216819,3688.427051
2003-10-27 00:00:00,26.9,34,19.9,52,86,17,0,,,,5.332905204,0.294404753,3974.464163
2003-10-28 00:00:00,27.9,35,22.8,53,74,19,0,,,,5.372545765,0.282059098,3807.797821
2003-10-29 00:00:00,27.9,35.9,21.7,52,81,12,0,,,,5.383135241,0.304901483,4116.170018
2003-10-30 00:00:00,27.6,35.9,20.8,52,85,12,0,,,,5.350110952,0.310435221,4190.875479
2003-10-31 00:00:00,26.1,33.9,20,62,82,24,0,,,,5.339655758,0.287441224,3880.456521
2003-11-01 00:00:00,24.5,29,21.5,52,79,29,0,,,,4.112488826,0.156689395,2115.306831
2003-11-02 00:00:00,24.7,30.2,20,59,77,33,0,,,,4.154375509,0.18546358,2503.75833
2003-11-03 00:00:00,23.8,30,19,53,82,27,0,,,,4.106531588,0.186349707,2515.721046
2003-11-04 00:00:00,24.2,31.2,18,44,86,17,0,,,,4.175247584,0.209547442,2828.890462
2003-11-05 00:00:00,23.8,29.8,17.9,60,82,24,0,,,,4.127220586,0.194799737,2629.796448
2003-11-06 00:00:00,24,30.7,14,61,84,22,0,,,,4.177307891,0.234690158,3168.317132
2003-11-07 00:00:00,23.6,30.2,17.4,53,87,24,0,,,,4.19853642,0.204534759,2761.219252
2003-11-08 00:00:00,23.9,31,17,41,73,18,0,,,,4.167902624,0.213885582,2887.455359
2003-11-09 00:00:00,24.9,31.4,18,55,84,21,0,,,,4.151698976,0.213437146,2881.401468
2003-11-10 00:00:00,25.6,33,20.5,60,85,14,0,,,,4.174415998,0.210670796,2844.055742
2003-11-11 00:00:00,25.1,32,21.3,60,85,20,0,,,,4.134340946,0.190818002,2576.043021
2003-11-12 00:00:00,25.7,33,18,37,86,14,0,,,,4.155564105,0.230265432,3108.583337
2003-11-13 00:00:00,24.2,30.2,19.4,54,84,32,0,,,,4.167381202,0.189185684,2554.006737
2003-11-14 00:00:00,22.6,27.5,19.5,51,70,31,0,,,,4.106522123,0.15433499,2083.522369
2003-11-15 00:00:00,21.8,26.8,18.8,53,76,30,0,,,,4.104836922,0.151216771,2041.426412
2003-11-16 00:00:00,21.1,26.5,15.9,52,73,28,0,,,,4.179642554,0.174102717,2350.386685
2003-11-17 00:00:00,20.4,24.5,17.9,59,83,37,0,,,,4.157962601,0.134208426,1811.813751
2003-11-18 00:00:00,20.1,25,16.9,59,74,30,0,,,,4.150991131,0.147264273,1988.067688
2003-11-19 00:00:00,19.4,25.2,15.3,56,76,27,0,,,,4.175249541,0.160733665,2169.904478
2003-11-20 00:00:00,21.4,26.8,15.3,55,66,32,0,,,,4.119443041,0.180109808,2431.482406
2003-11-21 00:00:00,23.4,29.3,19,60,81,33,0,,,,4.169067642,0.1813087,2447.667447
2003-11-22 00:00:00,20.8,26,18,59,82,42,0,,,,4.138284824,0.148599227,2006.089563
2003-11-23 00:00:00,18.5,24.4,15,60,84,35,0,,,,4.181737221,0.153070381,2066.450146
2003-11-24 00:00:00,20,25.6,13,71,86,50,0,,,,4.195217095,0.185137922,2499.361951
2003-11-25 00:00:00,22.1,28.9,17,65,88,30,0,,,,4.182473909,0.189340487,2556.096577
2003-11-26 00:00:00,21.9,28.9,16.5,59,86,31,0,,,,4.111031062,0.189023579,2551.818311
2003-11-27 00:00:00,20.6,27.3,15.3,57,85,24,0,,,,4.141331987,0.181186472,2446.017367
2003-11-28 00:00:00,20.3,28,13.5,57,86,21,0,,,,4.115457666,0.196377166,2651.091745
2003-11-29 00:00:00,21.3,27.4,13.5,70,87,29,0,,,,4.123925644,0.197723758,2669.270739
2003-11-30 00:00:00,22,27,17,71,86,40,0,,,,4.140042164,0.171376674,2313.585098
2003-12-01 00:00:00,22.7,28.9,17.3,71,86,32,0,,,,3.466672008,0.157275344,2123.21715
2003-12-02 00:00:00,20.5,24,16.9,83,91,63,12.4,,,,3.457038747,0.116036887,1566.497974
2003-12-03 00:00:00,19.4,21.2,18.7,85,88,74,6.7,,,,3.405241249,0.065875618,889.3208445
2003-12-04 00:00:00,19.6,21.6,18.1,85,88,72,5.1,,,,3.475872058,0.079989555,1079.858991
2003-12-05 00:00:00,21.9,25,18.3,80,88,71,0,,,,3.498565876,0.118244742,1596.304015
2003-12-06 00:00:00,21.1,27,18,70,87,36,0,,,,3.430543661,0.131673288,1777.589388
2003-12-07 00:00:00,17.3,20.9,15.5,75,87,53,2.9,,,,3.461669315,0.092865296,1253.681499
2003-12-08 00:00:00,17,21,14.5,74,87,49,0,,,,3.453906814,0.100788368,1360.642965
2003-12-09 00:00:00,16.9,20.5,13.9,76,89,55,0,,,,3.418132425,0.100219954,1352.969382
2003-12-10 00:00:00,17.7,22,13.9,72,90,47,0,,,,3.428486667,0.113929765,1538.051825
2003-12-11 00:00:00,18.8,24.5,13.9,66,88,32,0,,,,3.443703455,0.13496577,1822.0379
2003-12-12 00:00:00,16.2,20.3,13,67,88,42,0,,,,3.441279521,0.103973861,1403.64712
2003-12-13 00:00:00,15.2,20,12.3,48,85,30,0,,,,3.467872269,0.104444667,1410.003002
2003-12-14 00:00:00,16.5,22.5,11,69,79,46,0,,,,3.42102281,0.130876865,1766.837678
2003-12-15 00:00:00,17.2,22.8,12.7,56,89,27,0,,,,3.489422188,0.127657438,1723.375408
2003-12-16 00:00:00,17.2,23,13,61,78,31,0,,,,3.489265737,0.127018203,1714.745739
2003-12-17 00:00:00,16.9,23.3,11.8,61,89,26,0,,,,3.474777783,0.134483593,1815.528509
2003-12-18 00:00:00,17.1,24.3,11.9,61,87,20,0,,,,3.417266588,0.138127135,1864.71632
2003-12-19 00:00:00,17.6,25.2,11.6,63,88,17,0,,,,3.462561865,0.148673694,2007.094865
2003-12-20 00:00:00,17.3,23.5,12.6,71,88,36,0,,,,3.416032984,0.130198594,1757.681019
2003-12-21 00:00:00,17.1,23,13.2,71,89,40,0,,,,3.404137296,0.122323361,1651.365376
2003-12-22 00:00:00,15.8,21,13,73,86,40,0,,,,3.413490441,0.10669568,1440.391679
2003-12-23 00:00:00,16,21.3,11.5,63,89,36,0,,,,3.413235232,0.118784516,1603.590962
2003-12-24 00:00:00,17.4,23.2,11,61,86,27,0,,,,3.430978591,0.138740885,1873.001947
2003-12-25 00:00:00,15.9,20.8,12.8,70,87,37,0,,,,3.460110442,0.108474768,1464.409365
2003-12-26 00:00:00,16.2,22.2,11,70,87,36,0,,,,3.429528494,0.128347146,1732.686477
2003-12-27 00:00:00,17.1,23.5,11.2,72,88,36,0,,,,3.461611553,0.13935424,1881.282243
2003-12-28 00:00:00,18.6,25,12.2,63,87,27,0,,,,3.423590765,0.146639877,1979.638342
2003-12-29 00:00:00,18.2,23.5,14.3,74,88,42,0,,,,3.413463397,0.122590139,1654.966879
2003-12-30 00:00:00,16.8,21.8,14.3,67,88,36,0,,,,3.420466859,0.106599702,1439.095978
2003-12-31 00:00:00,15.8,20.1,13,66,87,41,0,,,,3.478462524,0.102428227,1382.78106
2004-01-01 00:00:00,16.4,22.3,12,57,87,21,0,,,,3.580900366,0.129270917,1745.157379
2004-01-02 00:00:00,17.6,23.9,11,69,89,27,0,,,,3.538995559,0.147993284,1997.909338
2004-01-03 00:00:00,20.3,25.9,14.6,65,89,30,0,,,,3.559136487,0.149924536,2023.981237
2004-01-04 00:00:00,20.1,25.3,16.4,65,87,39,0,,,,3.581444832,0.133185318,1798.001795
2004-01-05 00:00:00,19.4,24.4,16.2,76,87,53,0,,,,3.573958649,0.125216991,1690.429377
2004-01-06 00:00:00,20.8,27.3,15.9,66,89,25,0,,,,3.599136711,0.154277271,2082.743155
2004-01-07 00:00:00,22.5,28,16.8,50,88,21,0,,,,3.539942528,0.157026931,2119.863565
2004-01-08 00:00:00,22.4,26,19,65,81,42,0,,,,3.591286566,0.125628741,1695.988004
2004-01-09 00:00:00,22.2,25.4,19.9,65,82,44,0,,,,3.530402579,0.10892547,1470.493841
2004-01-10 00:00:00,22.3,28,18.2,71,89,36,0,,,,3.544860346,0.146359331,1975.850962
2004-01-11 00:00:00,22.7,28.2,18.3,65,89,34,0,,,,3.501256845,0.146744038,1981.04451
2004-01-12 00:00:00,21.2,27.2,18,70,89,32,0,,,,3.553898286,0.138269817,1866.64253
2004-01-13 00:00:00,20.2,22.8,17.8,67,89,40,0,,,,3.561735474,0.099539197,1343.779163
2004-01-14 00:00:00,18.4,21.4,15.8,61,88,44,0,,,,3.599225326,0.101408765,1369.018327
2004-01-15 00:00:00,17.5,22.6,14.2,48,64,24,0,,,,3.599217602,0.121111763,1635.0088
2004-01-16 00:00:00,16.2,21,13.8,57,77,31,0,,,,3.557049392,0.106733054,1440.896223
2004-01-17 00:00:00,16.9,20.9,11.3,65,88,39,0,,,,3.50720676,0.124019602,1674.264631
2004-01-18 00:00:00,16.7,20.9,14.4,62,82,37,0,,,,3.543776604,0.102519383,1384.011669
2004-01-19 00:00:00,16.5,21.3,12.3,68,87,41,0,,,,3.509095621,0.118761165,1603.275734
2004-01-20 00:00:00,14.1,19,9.8,53,91,33,0,,,,3.599402009,0.114545709,1546.367072
2004-01-21 00:00:00,13.8,18.5,8.6,63,78,44,0,,,,3.500022978,0.114456233,1545.159148
2004-01-22 00:00:00,14.6,19.8,9.6,62,84,36,0,,,,3.582247589,0.121917085,1645.880641
2004-01-23 00:00:00,15.9,20.8,9.8,66,92,27,0,,,,3.572369543,0.131324723,1772.883767
2004-01-24 00:00:00,17.7,24.1,12.3,62,92,18,0,,,,3.582279388,0.143678797,1939.663765
2004-01-25 00:00:00,20.1,27,13,60,92,17,0,,,,3.536554014,0.16494813,2226.799757
2004-01-26 00:00:00,21,27.2,16.4,68,88,37,0,,,,3.529910574,0.148037308,1998.503663
2004-01-27 00:00:00,16.2,20.9,12.8,62,91,24,3.4,,,,3.564305281,0.113438427,1531.418759
2004-01-28 00:00:00,14.7,19.8,11,59,88,29,0,,,,3.515202845,0.111465113,1504.779029
2004-01-29 00:00:00,14.5,19.2,10.3,60,86,29,0,,,,3.566364449,0.113028281,1525.881788
2004-01-30 00:00:00,14.5,19.6,9.8,62,84,39,0,,,,3.57281835,0.118820225,1604.073036
2004-01-31 00:00:00,16,22,10.6,64,89,26,0,,,,3.531352989,0.13254829,1789.401921
2004-02-01 00:00:00,17.1,23.9,11.3,69,91,31,0,,,,4.536129137,0.184824688,2495.133294
2004-02-02 00:00:00,19.2,26,13,57,92,21,0,,,,4.573427176,0.200668425,2709.023736
2004-02-03 00:00:00,18.5,23.4,15.4,59,82,39,0,,,,4.537032444,0.153210093,2068.336259
2004-02-04 00:00:00,18.9,23.8,15.2,58,72,34,0,,,,4.557152436,0.161314245,2177.742305
2004-02-05 00:00:00,20.2,26.3,15,63,84,29,0,,,,4.581992249,0.192504569,2598.811684
2004-02-06 00:00:00,22.2,29.5,16.5,52,89,17,0,,,,4.599837002,0.218191578,2945.586304
2004-02-07 00:00:00,16.7,21.5,12.2,52,81,26,0,,,,4.505802156,0.15591811,2104.894483
2004-02-08 00:00:00,15,20,10.8,54,79,30,0,,,,4.562723142,0.149298604,2015.53116
2004-02-09 00:00:00,15.3,20.9,10.6,66,85,32,0,,,,4.566329076,0.159542975,2153.83016
2004-02-10 00:00:00,16.1,22.9,11.5,69,91,38,0,,,,4.500207478,0.169413703,2287.084986
2004-02-11 00:00:00,15.9,23.9,17.9,69,94,25,0,,,,4.557310265,0.12373085,1670.366474
2004-02-12 00:00:00,18.9,26.7,11.3,63,92,20,0,,,,4.565409362,0.216256925,2919.468487
2004-02-13 00:00:00,20.7,29,13.5,55,91,14,0,,,,4.584245803,0.228537961,3085.262472
2004-02-14 00:00:00,21.5,30,14.9,53,89,17,0,,,,4.55922845,0.229000406,3091.505475
2004-02-15 00:00:00,20.4,31.9,15.1,51,89,12,0,,,,4.573167797,0.235504394,3179.309315
2004-02-16 00:00:00,15.5,19.3,13.2,55,64,36,0,,,,4.513548739,0.122093111,1648.257003
2004-02-17 00:00:00,15.4,20.5,12.1,60,79,34,0,,,,4.549521439,0.143981706,1943.753036
2004-02-18 00:00:00,16.4,22.7,10.8,47,89,19,0,,,,4.535526711,0.175991296,2375.882495
2004-02-19 00:00:00,19.8,28.1,11.9,47,79,16,0,,,,4.5524636,0.22659781,3059.070431
2004-02-20 00:00:00,20,27.5,14.6,53,84,19,0,,,,4.54083293,0.20276176,2737.283756
2004-02-21 00:00:00,17.8,23.5,14.1,53,80,25,0,,,,4.541299925,0.163026417,2200.856629
2004-02-22 00:00:00,19.8,26.9,12.3,62,89,22,0,,,,4.540128163,0.214534064,2896.209858
2004-02-23 00:00:00,19,30.3,14.7,60,92,17,0,,,,4.518794921,0.216021324,2916.287872
2004-02-24 00:00:00,14.9,19.9,11.9,61,74,39,0,,,,4.558862338,0.138679765,1872.176831
2004-02-25 00:00:00,15.3,20.2,11.6,60,78,36,0,,,,4.582480709,0.146299128,1975.038231
2004-02-26 00:00:00,17,22.9,12.3,48,73,23,0,,,,4.512984394,0.168174398,2270.354373
2004-02-27 00:00:00,19.1,26.9,11.1,42,79,16,0,,,,4.538148303,0.218926063,2955.501852
2004-02-28 00:00:00,17.8,25.3,12.8,57,84,22,0,,,,4.561000074,0.188811724,2548.958271
2004-02-29 00:00:00,18.7,27,11.2,55,92,18,0,,,,4.553018091,0.217262442,2933.042972
2004-03-01 00:00:00,19,27.9,11,43,91,9,0,,,,5.547028082,0.276004021,3726.054282
2004-03-02 00:00:00,19.2,28,12.3,41,89,13,0,,,,5.514826069,0.265917699,3589.888932
2004-03-03 00:00:00,21.3,30,12.6,41,89,17,0,,,,5.565760651,0.298565609,4030.635722
2004-03-04 00:00:00,22.4,31.9,14.9,39,86,15,0,,,,5.541933717,0.302117383,4078.584674
2004-03-05 00:00:00,22,33.1,13.3,50,65,12,0,,,,5.535798595,0.3224481,4353.049346
2004-03-06 00:00:00,23.4,34.1,14.5,52,91,12,0,,,,5.536333382,0.332132488,4483.788595
2004-03-07 00:00:00,23.7,34.8,13.8,38,87,7,0,,,,5.576196419,0.348786511,4708.6179
2004-03-08 00:00:00,24.6,35.2,16.6,34,91,8,0,,,,5.507056709,0.331211762,4471.358785
2004-03-09 00:00:00,22.3,30.3,17,55,78,17,0,,,,5.53914389,0.266426067,3596.751903
2004-03-10 00:00:00,22.4,29.5,16,52,89,18,0,,,,5.522657308,0.26829026,3621.918507
2004-03-11 00:00:00,21.9,29.9,16,52,85,20,0,,,,5.568279336,0.271070835,3659.456278
2004-03-12 00:00:00,23.3,32.4,15.2,40,83,15,0,,,,5.593079006,0.313560157,4233.062116
2004-03-13 00:00:00,24.7,35.5,14.4,57,85,11,0,,,,5.58448617,0.358572724,4840.731779
2004-03-14 00:00:00,24.9,35.2,19,51,86,10,0,,,,5.530610466,0.312624008,4220.424111
2004-03-15 00:00:00,20.1,26,16.3,50,87,29,0,,,,5.58086953,0.216666027,2924.991368
2004-03-16 00:00:00,18.5,23.8,14.3,31,47,19,0,,,,5.510524484,0.202780055,2737.530749
2004-03-17 00:00:00,17.7,22,13.5,32,45,22,0,,,,5.559420099,0.189247949,2554.847316
2004-03-18 00:00:00,19.7,26.9,11.4,55,80,22,0,,,,5.507225283,0.267419968,3610.16957
2004-03-19 00:00:00,22.8,29.3,16.9,62,90,31,0,,,,5.504763971,0.258844804,3494.404859
2004-03-20 00:00:00,21.1,27,17.4,51,82,17,0,,,,5.535659407,0.219441343,2962.458132
2004-03-21 00:00:00,19.1,28.2,16.5,36,70,21,0,,,,5.539825661,0.22997428,3104.652782
2004-03-22 00:00:00,18.7,19.8,14,46,63,36,0,,,,5.542118846,0.16023101,2163.118631
2004-03-23 00:00:00,19.6,20.8,9.8,43,92,27,0,,,,5.531731496,0.225679915,3046.678856
2004-03-24 00:00:00,20.6,24.1,12.3,37,92,18,0,,,,5.530378592,0.239933541,3239.102809
2004-03-25 00:00:00,21.5,27,13,30,92,17,0,,,,5.509594718,0.266464952,3597.276858
2004-03-26 00:00:00,22.8,27.2,16.4,33,88,37,0,,,,5.525548085,0.242480683,3273.489226
2004-03-27 00:00:00,22.6,20.9,12.8,31,91,24,0,,,,5.547364753,0.209785019,2832.097752
2004-03-28 00:00:00,25.2,19.8,11,26,88,29,0,,,,5.591105363,0.234569392,3166.686788
2004-03-29 00:00:00,25.5,19.2,10.3,25,86,29,0,,,,5.50369714,0.233830577,3156.712783
2004-03-30 00:00:00,26.6,19.6,9.8,25,84,39,0,,,,5.504093287,0.251620295,3396.873985
2004-03-31 00:00:00,27.9,22,10.6,37,89,26,0,,,,5.530904618,0.280691117,3789.330075
2004-04-01 00:00:00,27.2,33.2,23,34,63,21,0,,,,6.445854152,0.304689121,4113.303133
2004-04-02 00:00:00,25.1,32.8,21.3,39,56,18,0,,,,6.472186433,0.309685666,4180.756495
2004-04-03 00:00:00,25.3,32.6,17,43,81,17,0,,,,6.498732522,0.363858149,4912.085005
2004-04-04 00:00:00,26.1,32.9,20.3,47,85,20,0,,,,6.461351393,0.331159354,4470.651277
2004-04-05 00:00:00,24.3,32.5,22.3,58,81,29,0,,,,6.446720895,0.28509193,3848.741049
2004-04-06 00:00:00,22.4,28.3,18.8,45,67,23,0,,,,6.496249534,0.264736869,3573.947729
2004-04-07 00:00:00,24.6,32.8,17.6,39,73,15,0,,,,6.422242976,0.349171072,4713.809474
2004-04-08 00:00:00,26.6,33,20.8,35,70,19,0,,,,6.449545888,0.328969698,4441.090922
2004-04-09 00:00:00,25.6,32,21.9,40,62,23,0,,,,6.418451869,0.291168627,3930.776466
2004-04-10 00:00:00,21.5,26.3,16,75,89,52,0,,,,6.484465142,0.26899809,3631.474214
2004-04-11 00:00:00,23.8,28.6,19.5,65,88,34,0,,,,6.425132334,0.26519173,3580.088361
2004-04-12 00:00:00,24.3,29.5,20.5,55,82,32,0,,,,6.452249571,0.268026899,3618.363134
2004-04-13 00:00:00,24.6,29.6,21.3,59,84,30,0.4,,,,6.458669309,0.259484741,3503.04401
2004-04-14 00:00:00,25.8,32,20.2,45,86,16,0,,,,6.440990709,0.317280981,4283.293238
2004-04-15 00:00:00,26.7,34.9,20.5,41,76,16,0,,,,6.441375507,0.357753382,4829.670657
2004-04-16 00:00:00,28,36.3,20.9,45,78,12,0,,,,6.475759033,0.382807459,5167.900702
2004-04-17 00:00:00,24.6,33,19.8,33,86,17,0,,,,6.486432823,0.328641664,4436.662458
2004-04-18 00:00:00,22,26.8,17.2,33,53,23,0,,,,6.415751256,0.260213653,3512.884317
2004-04-19 00:00:00,23.9,30.9,17,38,65,16,0,,,,6.451288568,0.329878337,4453.357555
2004-04-20 00:00:00,26.8,33.8,20.2,42,64,16,0,,,,6.480376998,0.350564922,4732.626451
2004-04-21 00:00:00,27.5,36.1,21.9,35,86,14,0,,,,6.484544982,0.364070722,4914.954746
2004-04-22 00:00:00,27.3,36.2,19.2,40,76,11,0,,,,6.480289709,0.396332145,5350.483961
2004-04-23 00:00:00,27.5,36.4,19.2,39,89,12,0,,,,6.455797645,0.39891118,5385.300929
2004-04-24 00:00:00,30.8,37.9,21.8,32,59,16,0,,,,6.470830767,0.415023915,5602.822848
2004-04-25 00:00:00,29.4,37,24.9,45,57,23,0,,,,6.427987738,0.347115172,4686.054825
2004-04-26 00:00:00,26.8,34,22.2,45,72,19,0,,,,6.406638621,0.322827084,4358.165634
2004-04-27 00:00:00,29.2,37.5,21,36,67,14,0,,,,6.446645412,0.404797188,5464.762034
2004-04-28 00:00:00,28.7,36.9,22.5,37,79,14,0,,,,6.476744854,0.375884884,5074.445934
2004-04-29 00:00:00,29.2,37.7,20,28,67,12,0,,,,6.499164534,0.422674353,5706.103764
2004-04-30 00:00:00,30,37.5,19.9,37,69,22,0,,,,6.452128402,0.4255505,5744.931756
2004-05-01 00:00:00,29.4,37.8,22.2,41,69,19,0,,,,7.193042801,0.44104288,5954.078886
2004-05-02 00:00:00,31,39,24,31,63,17,0,,,,7.142058903,0.443969108,5993.582962
2004-05-03 00:00:00,32.3,41.9,23.5,37,68,16,0,,,,7.164378889,0.506394589,6836.32695
2004-05-04 00:00:00,34.3,41.7,26,31,67,11,0,,,,7.18888127,0.488104413,6589.409572
2004-05-05 00:00:00,32.5,41.5,26.1,35,53,21,0,,,,7.150871057,0.464249202,6267.364228
2004-05-06 00:00:00,28.3,39.9,23.2,37,54,21,0,,,,7.191825793,0.445617454,6015.835635
2004-05-07 00:00:00,28.2,35,21.2,41,74,18,0,,,,7.116616337,0.3999768,5399.686801
2004-05-08 00:00:00,30.1,38.4,22,34,62,15,0,,,,7.14964363,0.456147928,6157.997023
2004-05-09 00:00:00,31.3,40.4,21.2,33,61,15,0,,,,7.192447531,0.508947145,6870.786456
2004-05-10 00:00:00,30.9,40.7,23.8,33,59,13,0,,,,7.164994543,0.471793606,6369.213683
2004-05-11 00:00:00,30.3,40.9,21,39,81,15,0,,,,7.151392847,0.504691655,6813.337343
2004-05-12 00:00:00,31.5,41.9,19.3,42,84,8,0,,,,7.113440568,0.548333424,7402.50123
2004-05-13 00:00:00,29.3,36.5,24,42,84,22,0,,,,7.129781274,0.390495464,5271.68877
2004-05-14 00:00:00,26.7,32.7,22.5,37,61,16,0,,,,7.178585813,0.335554345,4529.983657
2004-05-15 00:00:00,29.7,37,20,30,71,12,0,,,,7.140385346,0.459942555,6209.224499
2004-05-16 00:00:00,31.9,41.4,24,23,41,8,0,,,,7.123157613,0.485699258,6556.939989
2004-05-17 00:00:00,29.9,38.4,24.3,36,56,14,0,,,,7.145446172,0.420940934,5682.702615
2004-05-18 00:00:00,31.1,39.1,23.3,32,62,13,0,,,,7.137178846,0.456276242,6159.729263
2004-05-19 00:00:00,31.3,37,24.6,34,64,17,0,,,,7.188560024,0.408787975,5518.637657
2004-05-20 00:00:00,32.3,38.9,27.2,38,63,20,0,,,,7.198461428,0.405727282,5477.318313
2004-05-21 00:00:00,35.1,46.8,24.2,33,79,8,0,,,,7.182749655,0.594106761,8020.441279
2004-05-22 00:00:00,34.8,46.7,24.2,32,68,13,0,,,,7.145298625,0.586355848,7915.803945
2004-05-23 00:00:00,31.5,39,25.1,41,57,29,0,,,,7.154649982,0.432520389,5839.025253
2004-05-24 00:00:00,30.7,40.2,23.9,38,68,14,0,,,,7.121126428,0.458614847,6191.300438
2004-05-25 00:00:00,32.4,41.8,24.4,32,62,12,0,,,,7.173829541,0.494075442,6670.018468
2004-05-26 00:00:00,33.7,42.9,23.5,21,60,11,0,,,,7.115256559,0.530838645,7166.321705
2004-05-27 00:00:00,34.6,45,24.6,23,49,9,0,,,,7.128528247,0.554894115,7491.070555
2004-05-28 00:00:00,34.2,44.9,25,43,70,12,0,,,,7.194469742,0.548899134,7410.138311
2004-05-29 00:00:00,34.2,44.8,26,40,85,7,0,,,,7.163636156,0.531226414,7171.556595
2004-05-30 00:00:00,32.8,41.6,24.8,27,81,8,0,,,,7.199644162,0.491111454,6630.004633
2004-05-31 00:00:00,32.3,39.2,23,23,51,12,0,,,,7.145636771,0.47391455,6397.84643
2004-06-01 00:00:00,32.9,42.3,25,27,37,11,0,,,,7.665997716,0.531696216,7177.898923
2004-06-02 00:00:00,31.2,42.4,21.1,41,79,9,0,,,,7.678146504,0.571092096,7709.7433
2004-06-03 00:00:00,32.3,42.5,23,52,74,23,0,,,,7.668208423,0.557972524,7532.629072
2004-06-04 00:00:00,31.2,38.6,25,47,57,38,0,,,,7.629109519,0.453422698,6121.206428
2004-06-05 00:00:00,32.7,41.9,24.1,53,54,41,0,,,,7.652184043,0.536229447,7239.097533
2004-06-06 00:00:00,32.6,42.5,23.3,55,68,35,0,,,,7.679040609,0.557765937,7529.840155
2004-06-07 00:00:00,33.1,43.9,22.2,25,78,3,0,,,,7.623673062,0.594532755,8026.192187
2004-06-08 00:00:00,34.9,46.2,23,17,72,3,0,,,,7.679644423,0.641149921,8655.523937
2004-06-09 00:00:00,34.8,43,25.9,19,52,6,0,,,,7.67588533,0.54913124,7413.271734
2004-06-10 00:00:00,36.3,45.5,27.8,21,49,6,0,,,,7.659396691,0.573379728,7740.626333
2004-06-11 00:00:00,36.6,47,27.4,18,52,7,0,,,,7.643200633,0.605432972,8173.345117
2004-06-12 00:00:00,35.4,45,25.8,26,41,10,0,,,,7.672679392,0.588265219,7941.580453
2004-06-13 00:00:00,33.1,39.2,28.1,25,46,12,0,,,,7.632044988,0.425680805,5746.690864
2004-06-14 00:00:00,33,40.5,29.4,24,56,7,0,,,,7.665108032,0.42668498,5760.247231
2004-06-15 00:00:00,35,42.9,24.5,18,61,8,0,,,,7.67126539,0.57144405,7714.494674
2004-06-16 00:00:00,35.2,44.1,27,19,31,9,0,,,,7.698020683,0.554902743,7491.187035
2004-06-17 00:00:00,35.3,43.9,25.3,24,63,8,0,,,,7.666524952,0.577448716,7795.557669
