4U,2548,PRG,1587,DOH,342,,0,CRJ
4U,2548,PRN,1742,DOH,345,,0,319
4U,2548,PRN,1742,DOH,352,,0,319
4U,2548,PRN,1742,DOH,342,,0,319
4U,2548,PRN,1742,DOH,350,,0,319
4U,2548,PRN,1742,DOH,351,,0,319
4U,2548,PSA,1562,DOH,344,,0,319
4U,2548,PUY,1203,DOH,344,,0,319 CRJ
4U,2548,RAK,1075,DOH,344,,0,319
4U,2548,RHO,1472,DOH,344,,0,320
4U,2548,RJK,1205,DOH,344,,0,319
4U,2548,RJK,1205,DOH,342,,0,319
4U,2548,RJK,1205,DOH,350,,0,319
4U,2548,RLG,772,DOH,344,,0,319
4U,2548,RLG,772,DOH,350,,0,319
4U,2548,SAW,4317,DOH,344,,0,319 320
4U,2548,SAW,4317,DOH,373,,0,319
4U,2548,SAW,4317,DOH,352,,0,319
4U,2548,SAW,4317,DOH,342,,0,319
4U,2548,SAW,4317,DOH,350,,0,319
4U,2548,SAW,4317,DOH,351,,0,319
4U,2548,SJJ,1646,DOH,344,,0,319
4U,2548,SJJ,1646,DOH,350,,0,319
4U,2548,SJJ,1646,DOH,351,,0,319
4U,2548,SKG,1486,DOH,344,,0,319 320
4U,2548,SKG,1486,DOH,345,,0,319 320
4U,2548,SKG,1486,DOH,352,,0,319
4U,2548,SKG,1486,DOH,342,,0,319
4U,2548,SKG,1486,DOH,350,,0,319 320
4U,2548,SPU,1206,DOH,344,,0,319
4U,2548,SPU,1206,DOH,373,,0,319
4U,2548,SPU,1206,DOH,345,,0,319
4U,2548,SPU,1206,DOH,352,,0,319
4U,2548,SPU,1206,DOH,342,,0,319
4U,2548,SPU,1206,DOH,350,,0,319 320
4U,2548,SPU,1206,DOH,351,,0,319
4U,2548,STN,548,DOH,344,,0,319
4U,2548,STN,548,DOH,352,,0,319
4U,2548,STN,548,DOH,350,,0,319
4U,2548,STR,350,DOH,1230,,0,320 319
4U,2548,STR,350,DOH,3941,,0,319
4U,2548,STR,350,DOH,1218,,0,319 320
4U,2548,STR,350,DOH,1506,,0,319
4U,2548,STR,350,DOH,1739,,0,319
4U,2548,STR,350,DOH,1321,,0,319
4U,2548,STR,350,DOH,1216,,0,CRJ 319
4U,2548,STR,350,DOH,353,,0,319 CRJ
4U,2548,STR,350,DOH,1501,,0,319
4U,2548,STR,350,DOH,302,,0,319 CRJ
4U,2548,STR,350,DOH,1489,,0,319 CRJ
4U,2548,STR,350,DOH,1519,,0,319
4U,2548,STR,350,DOH,1460,,0,319
4U,2548,STR,350,DOH,1509,,0,319
4U,2548,STR,350,DOH,1200,,0,319
4U,2548,STR,350,DOH,338,,0,319 CRJ
4U,2548,STR,350,DOH,1626,,0,319 320
4U,2548,STR,350,DOH,1555,,0,319
4U,2548,STR,350,DOH,352,,0,319
4U,2548,STR,350,DOH,342,,0,319 CRJ
4U,2548,STR,350,DOH,5557,,0,CRJ
4U,2548,STR,350,DOH,1452,,0,319
4U,2548,STR,350,DOH,1225,,0,319
4U,2548,STR,350,DOH,669,,0,CRJ
4U,2548,STR,350,DOH,1462,,0,319
4U,2548,STR,350,DOH,348,,0,319 CRJ
4U,2548,STR,350,DOH,507,,0,319 320
4U,2548,STR,350,DOH,1638,,0,319
4U,2548,STR,350,DOH,1524,,0,CRJ 319
4U,2548,STR,350,DOH,1561,,0,319
4U,2548,STR,350,DOH,1520,,0,319
4U,2548,STR,350,DOH,3998,,0,319 320
4U,2548,STR,350,DOH,1742,,0,319
4U,2548,STR,350,DOH,1205,,0,319
4U,2548,STR,350,DOH,772,,0,319
4U,2548,STR,350,DOH,4317,,0,319
4U,2548,STR,350,DOH,1646,,0,319
4U,2548,STR,350,DOH,1486,,0,319 320
4U,2548,STR,350,DOH,1206,,0,319 320
4U,2548,STR,350,DOH,548,,0,319
4U,2548,STR,350,DOH,1508,,0,319
4U,2548,STR,350,DOH,351,,0,320 319 CRJ
4U,2548,STR,350,DOH,1613,,0,319 320 CRJ
4U,2548,STR,350,DOH,1209,,0,319
4U,2548,STR,350,DOH,1208,,0,319
4U,2548,SUF,1508,DOH,344,,0,319
4U,2548,SUF,1508,DOH,345,,0,CRJ
4U,2548,SUF,1508,DOH,352,,0,319
4U,2548,SUF,1508,DOH,350,,0,319
4U,2548,SZG,1612,DOH,344,,0,319
4U,2548,TLS,1273,DOH,342,,0,CRJ
4U,2548,TLV,1590,DOH,344,,0,319 320
4U,2548,TRN,1526,DOH,345,,0,CRJ
4U,2548,TUN,287,DOH,344,,0,319
4U,2548,TXL,351,DOH,1230,,0,319
4U,2548,TXL,351,DOH,4309,,0,CRJ
4U,2548,TXL,351,DOH,469,,0,319
4U,2548,TXL,351,DOH,1321,,0,320
4U,2548,TXL,351,DOH,1538,,0,319
4U,2548,TXL,351,DOH,344,,0,320 319
4U,2548,TXL,351,DOH,1509,,0,319
4U,2548,TXL,351,DOH,1200,,0,320
4U,2548,TXL,351,DOH,1555,,0,319
4U,2548,TXL,351,DOH,3986,,0,CRJ
4U,2548,TXL,351,DOH,421,,0,319
4U,2548,TXL,351,DOH,1452,,0,319
4U,2548,TXL,351,DOH,1225,,0,319
4U,2548,TXL,351,DOH,4322,,0,319 CRJ
4U,2548,TXL,351,DOH,507,,0,319 320
4U,2548,TXL,351,DOH,1529,,0,319
4U,2548,TXL,351,DOH,1354,,0,319
4U,2548,TXL,351,DOH,347,,0,319
4U,2548,TXL,351,DOH,3998,,0,320
4U,2548,TXL,351,DOH,1742,,0,319
4U,2548,TXL,351,DOH,4317,,0,319
4U,2548,TXL,351,DOH,1646,,0,319
4U,2548,TXL,351,DOH,1206,,0,319
4U,2548,TXL,351,DOH,350,,0,319 320 CRJ
4U,2548,TXL,351,DOH,1613,,0,319 320
4U,2548,TXL,351,DOH,1550,,0,319
4U,2548,TXL,351,DOH,1209,,0,319
4U,2548,VCE,1551,DOH,344,,0,320 319
4U,2548,VCE,1551,DOH,345,,0,320 319
4U,2548,VCE,1551,DOH,352,,0,319
4U,2548,VCE,1551,DOH,342,,0,319 CRJ
4U,2548,VIE,1613,DOH,344,,0,319 320
4U,2548,VIE,1613,DOH,352,,0,319
4U,2548,VIE,1613,DOH,342,,0,319 CRJ
4U,2548,VIE,1613,DOH,350,,0,319 320 CRJ
4U,2548,VIE,1613,DOH,351,,0,319 320
4U,2548,VRN,1550,DOH,344,,0,319
4U,2548,VRN,1550,DOH,342,,0,CRJ
4U,2548,VRN,1550,DOH,351,,0,319
4U,2548,WAW,679,DOH,344,,0,CRJ
4U,2548,WAW,679,DOH,345,,0,CRJ
4U,2548,WRO,680,DOH,345,,0,CRJ
4U,2548,XRY,1226,DOH,344,,0,319
4U,2548,ZAD,1209,DOH,344,,0,319
4U,2548,ZAD,1209,DOH,345,,0,CRJ
4U,2548,ZAD,1209,DOH,350,,0,319
4U,2548,ZAD,1209,DOH,351,,0,319
4U,2548,ZAG,1208,DOH,344,,0,CRJ 319
4U,2548,ZAG,1208,DOH,350,,0,319
4U,2548,ZRH,1678,DOH,344,,0,320 319
4U,2548,ZRH,1678,DOH,342,,0,319 CRJ
4W,\N,AKP,6712,DOH,3832,,0,PA2
4W,\N,BTT,3417,DOH,6712,,0,PA2
4W,\N,BTT,3417,DOH,7119,,0,PA2
4W,\N,CEM,7116,DOH,7236,,0,PA2
4W,\N,CIK,7105,DOH,3832,,0,PA2
4W,\N,CIK,7105,DOH,3420,,0,PA2
4W,\N,CXF,7119,DOH,6712,,0,PA2
4W,\N,FAI,3832,DOH,3417,,0,PA2
4W,\N,FAI,3832,DOH,7116,,0,PA2
4W,\N,FAI,3832,DOH,7105,,0,PA2
4W,\N,FAI,3832,DOH,3420,,0,PA2
4W,\N,FAI,3832,DOH,7246,,0,CN1
4W,\N,FAI,3832,DOH,7112,,0,CN1
4W,\N,FAI,3832,DOH,9741,,0,PA2
4W,\N,FAI,3832,DOH,7113,,0,PA2
4W,\N,FAI,3832,DOH,7115,,0,PA2
4W,\N,FYU,3420,DOH,7105,,0,PA2
4W,\N,FYU,3420,DOH,3832,,0,PA2
4W,\N,IRC,7236,DOH,3832,,0,PA2
4W,\N,MLY,7246,DOH,7110,,0,CN1
4W,\N,MNT,7110,DOH,3832,,0,CN1
4W,\N,RMP,7112,DOH,3832,,0,CN1
4W,\N,SVS,9741,DOH,3832,,0,PA2
4W,\N,SVS,9741,DOH,7115,,0,PA2
4W,\N,TAL,7113,DOH,3832,,0,PA2
4W,\N,WBQ,7115,DOH,3832,,0,PA2
4W,\N,WBQ,7115,DOH,9741,,0,PA2
4Y,1173,AKI,7217,DOH,7218,,0,CNA
4Y,1173,ATT,4385,DOH,7094,,0,CNA
4Y,1173,BET,3599,DOH,4385,,0,CNA
4Y,1173,BET,3599,DOH,7093,,0,CNA
4Y,1173,BET,3599,DOH,8202,,0,CNA
4Y,1173,BET,3599,DOH,7201,,0,CNA
4Y,1173,BET,3599,DOH,7206,,0,CNA
4Y,1173,BET,3599,DOH,7095,,0,CNA
4Y,1173,BET,3599,DOH,7097,,0,CNA
4Y,1173,BET,3599,DOH,8199,,0,CNA
4Y,1173,BET,3599,DOH,9739,,0,CNA
4Y,1173,BET,3599,DOH,7099,,0,CNA
4Y,1173,CYF,6960,DOH,3599,,0,CNA
4Y,1173,EEK,7093,DOH,3599,,0,CNA
4Y,1173,EEK,7093,DOH,7206,,0,CNA
4Y,1173,GNU,8202,DOH,3430,,0,CNA
4Y,1173,KKH,7213,DOH,7096,,0,CNA
4Y,1173,KKI,9742,DOH,7217,,0,CNA
4Y,1173,KPN,7201,DOH,6960,,0,CNA
4Y,1173,KUK,7094,DOH,7212,,0,CNA
4Y,1173,KWK,7096,DOH,3599,,0,CNA
4Y,1173,KWN,7206,DOH,3599,,0,CNA
4Y,1173,KWN,7206,DOH,7093,,0,CNA
4Y,1173,KWT,7095,DOH,9742,,0,CNA
4Y,1173,MLL,7097,DOH,7216,,0,CNA
4Y,1173,NME,8199,DOH,8200,,0,CNA
4Y,1173,NUP,7212,DOH,3599,,0,CNA
4Y,1173,OOK,8200,DOH,8201,,0,CNA
4Y,1173,PKA,9744,DOH,3599,,0,CNA
4Y,1173,PQS,7216,DOH,3599,,0,CNA
4Y,1173,PTU,3430,DOH,3599,,0,CNA
4Y,1173,TLT,7218,DOH,3599,,0,CNA
4Y,1173,TNK,8201,DOH,8203,,0,CNA
4Y,1173,WNA,9739,DOH,9744,,0,CNA
4Y,1173,WTL,7099,DOH,7213,,0,CNA
4Y,1173,WWT,8203,DOH,3599,,0,CNA
5C,1581,BOC,1865,DOH,1885,,0,DHT
5C,1581,DRK,6945,DOH,1885,,0,DHT
5C,1581,FON,6731,DOH,1889,,0,DHT
5C,1581,GLF,1879,DOH,5847,,0,DHT
5C,1581,LIR,1881,DOH,1885,,0,DHT
5C,1581,LIR,1881,DOH,5848,,0,DHT
5C,1581,LIR,1881,DOH,5844,,0,DHT
5C,1581,MGA,1863,DOH,1885,,0,DHT
5C,1581,NOB,1884,DOH,6732,,0,CNA
5C,1581,PJM,5847,DOH,1885,,0,DHT
5C,1581,PMZ,1887,DOH,1885,,0,CNA
5C,1581,SJO,1885,DOH,1865,,0,DHT
5C,1581,SJO,1885,DOH,6945,,0,DHT
5C,1581,SJO,1885,DOH,6731,,0,DHT
5C,1581,SJO,1885,DOH,1879,,0,DHT
5C,1581,SJO,1885,DOH,1863,,0,DHT
5C,1581,SJO,1885,DOH,1884,,0,CNA
5C,1581,SJO,1885,DOH,5847,,0,DHT
5C,1581,SJO,1885,DOH,6732,,0,DHT
5C,1581,SJO,1885,DOH,5844,,0,DHT
5C,1581,SJO,1885,DOH,5842,,0,CNA
5C,1581,SJO,1885,DOH,1889,,0,CNA DHT
5C,1581,SYQ,5848,DOH,1881,,0,DHT
5C,1581,TMU,6732,DOH,1885,,0,CNA DHT
5C,1581,TNO,5844,DOH,1881,,0,DHT
5C,1581,TNO,5844,DOH,1885,,0,DHT
5C,1581,TTQ,5842,DOH,1885,,0,CNA
5C,1581,XQP,1889,DOH,1887,,0,CNA
5C,1581,XQP,1889,DOH,1885,,0,CNA DHT
5G,4496,ACC,248,DOH,5556,,0,AT7
5G,4496,KMS,5556,DOH,248,,0,AT7
5H,8576,EDL,1138,DOH,1143,,0,DH8
5H,8576,EDL,1138,DOH,4059,,0,DH8 CRJ
5H,8576,JUB,1173,DOH,4059,,0,CRJ
5H,8576,KIS,1140,DOH,1138,,0,CRJ
5H,8576,KIS,1140,DOH,4059,,0,CRJ CNA
5H,8576,LAU,1144,DOH,5694,,0,DH8
5H,8576,LOK,1143,DOH,1138,,0,DH8
5H,8576,MBA,1145,DOH,4059,,0,CRJ
5H,8576,MBA,1145,DOH,1186,,0,CRJ
5H,8576,MYD,5694,DOH,1144,,0,DH8
5H,8576,MYD,5694,DOH,4059,,0,DH8
5H,8576,NBO,4059,DOH,1138,,0,DH8 CRJ
5H,8576,NBO,4059,DOH,1173,,0,CRJ
5H,8576,NBO,4059,DOH,1140,,0,CRJ
5H,8576,NBO,4059,DOH,1143,,0,DH8
5H,8576,NBO,4059,DOH,1145,,0,CRJ
5H,8576,NBO,4059,DOH,5694,,0,DH8
5H,8576,ZNZ,1186,DOH,1145,,0,CRJ
5J,1683,BCD,2423,DOH,4206,,0,320 ATR
5J,1683,BCD,2423,DOH,2400,,0,ATR
5J,1683,BCD,2423,DOH,4090,,0,320
5J,1683,BCD,2423,DOH,2397,,0,320 319
5J,1683,BKI,3269,DOH,2397,,0,320
5J,1683,BKK,3885,DOH,2397,,0,320
5J,1683,BWN,3272,DOH,2397,,0,320
5J,1683,BXU,4200,DOH,4206,,0,319
5J,1683,BXU,4200,DOH,2397,,0,320
5J,1683,CAN,3370,DOH,2397,,0,320
5J,1683,CBO,2399,DOH,2397,,0,319 320
5J,1683,CEB,4206,DOH,2423,,0,320 ATR
5J,1683,CEB,4206,DOH,4200,,0,319
5J,1683,CEB,4206,DOH,6012,,0,ATR
5J,1683,CEB,4206,DOH,2400,,0,ATR 320 319
5J,1683,CEB,4206,DOH,4140,,0,319
5J,1683,CEB,4206,DOH,2425,,0,ATR
5J,1683,CEB,4206,DOH,4201,,0,ATR
5J,1683,CEB,4206,DOH,4090,,0,320 319
5J,1683,CEB,4206,DOH,2402,,0,320
5J,1683,CEB,4206,DOH,3077,,0,320
5J,1683,CEB,4206,DOH,6974,,0,ATR
5J,1683,CEB,4206,DOH,3930,,0,320
5J,1683,CEB,4206,DOH,2429,,0,319 320
5J,1683,CEB,4206,DOH,2430,,0,320
5J,1683,CEB,4206,DOH,4203,,0,ATR
5J,1683,CEB,4206,DOH,2397,,0,319 320 330 ATR
5J,1683,CEB,4206,DOH,2426,,0,ATR
5J,1683,CEB,4206,DOH,4204,,0,ATR
5J,1683,CEB,4206,DOH,2401,,0,ATR
5J,1683,CEB,4206,DOH,2433,,0,320
5J,1683,CEB,4206,DOH,2372,,0,320
5J,1683,CEB,4206,DOH,3316,,0,320
5J,1683,CEB,4206,DOH,6016,,0,ATR
5J,1683,CEB,4206,DOH,2422,,0,ATR 319
5J,1683,CEB,4206,DOH,4199,,0,ATR
5J,1683,CEB,4206,DOH,2404,,0,319
5J,1683,CGK,3275,DOH,2397,,0,320
5J,1683,CGM,6012,DOH,4206,,0,ATR
5J,1683,CGY,2400,DOH,2423,,0,ATR
5J,1683,CGY,2400,DOH,4206,,0,320 ATR 319
5J,1683,CGY,2400,DOH,4090,,0,ATR
5J,1683,CGY,2400,DOH,2429,,0,319
5J,1683,CGY,2400,DOH,2397,,0,320 319
5J,1683,CRK,4140,DOH,4206,,0,319
5J,1683,CRK,4140,DOH,3077,,0,319
5J,1683,CRK,4140,DOH,3121,,0,319
5J,1683,CRK,4140,DOH,3316,,0,319
5J,1683,CYZ,6733,DOH,2397,,0,319
5J,1683,DGT,2425,DOH,4206,,0,ATR
5J,1683,DGT,2425,DOH,2397,,0,319
5J,1683,DPL,4201,DOH,4206,,0,ATR
5J,1683,DPL,4201,DOH,4090,,0,ATR
5J,1683,DPL,4201,DOH,2397,,0,320 319
5J,1683,DPS,3940,DOH,2397,,0,320
5J,1683,DVO,4090,DOH,2423,,0,320
5J,1683,DVO,4090,DOH,4206,,0,320 319
5J,1683,DVO,4090,DOH,2400,,0,ATR
5J,1683,DVO,4090,DOH,4201,,0,ATR
5J,1683,DVO,4090,DOH,2429,,0,320 319
5J,1683,DVO,4090,DOH,2397,,0,320 330
5J,1683,DVO,4090,DOH,2433,,0,319
5J,1683,DVO,4090,DOH,2404,,0,319
5J,1683,DXB,2188,DOH,2397,,0,330
5J,1683,GES,2402,DOH,4206,,0,320
5J,1683,GES,2402,DOH,2429,,0,319
5J,1683,GES,2402,DOH,2397,,0,320
5J,1683,HAN,3199,DOH,2397,,0,319
5J,1683,HKG,3077,DOH,4206,,0,320
5J,1683,HKG,3077,DOH,4140,,0,319
5J,1683,HKG,3077,DOH,2429,,0,319
5J,1683,HKG,3077,DOH,2397,,0,320
5J,1683,HKT,3179,DOH,2397,,0,320
5J,1683,IAO,6974,DOH,4206,,0,ATR
5J,1683,ICN,3930,DOH,4206,,0,320
5J,1683,ICN,3930,DOH,2430,,0,320
5J,1683,ICN,3930,DOH,2397,,0,330
5J,1683,ILO,2429,DOH,4206,,0,319 320
5J,1683,ILO,2429,DOH,2400,,0,319
5J,1683,ILO,2429,DOH,4090,,0,320 319
5J,1683,ILO,2429,DOH,2402,,0,319
5J,1683,ILO,2429,DOH,3077,,0,319
5J,1683,ILO,2429,DOH,2397,,0,320 319
5J,1683,ILO,2429,DOH,2433,,0,319
5J,1683,ILO,2429,DOH,3316,,0,319
5J,1683,KIX,3992,DOH,2397,,0,320
5J,1683,KLO,2430,DOH,4206,,0,320
5J,1683,KLO,2430,DOH,3930,,0,320
5J,1683,KLO,2430,DOH,2397,,0,320 ATR 319
5J,1683,KUL,3304,DOH,2397,,0,320
5J,1683,LAO,4202,DOH,2397,,0,319
5J,1683,LGP,4203,DOH,4206,,0,ATR
5J,1683,LGP,4203,DOH,2397,,0,320 319
5J,1683,MFM,3121,DOH,4140,,0,319
5J,1683,MFM,3121,DOH,2397,,0,319
5J,1683,MNL,2397,DOH,2423,,0,320 319
5J,1683,MNL,2397,DOH,3269,,0,320
5J,1683,MNL,2397,DOH,3885,,0,320
5J,1683,MNL,2397,DOH,3272,,0,320
5J,1683,MNL,2397,DOH,4200,,0,320
5J,1683,MNL,2397,DOH,3370,,0,320
5J,1683,MNL,2397,DOH,2399,,0,319 320
5J,1683,MNL,2397,DOH,4206,,0,319 320 330 ATR
5J,1683,MNL,2397,DOH,3275,,0,320
5J,1683,MNL,2397,DOH,2400,,0,320 319
5J,1683,MNL,2397,DOH,6733,,0,319
5J,1683,MNL,2397,DOH,2425,,0,319
5J,1683,MNL,2397,DOH,4201,,0,320 319
5J,1683,MNL,2397,DOH,3940,,0,320
5J,1683,MNL,2397,DOH,4090,,0,320 330
5J,1683,MNL,2397,DOH,2188,,0,330
5J,1683,MNL,2397,DOH,2402,,0,320
5J,1683,MNL,2397,DOH,3199,,0,319
5J,1683,MNL,2397,DOH,3077,,0,320
5J,1683,MNL,2397,DOH,3179,,0,320
5J,1683,MNL,2397,DOH,3930,,0,330
5J,1683,MNL,2397,DOH,2429,,0,320 319
5J,1683,MNL,2397,DOH,3992,,0,320
5J,1683,MNL,2397,DOH,2430,,0,320 ATR 319
5J,1683,MNL,2397,DOH,3304,,0,320
5J,1683,MNL,2397,DOH,4202,,0,319
5J,1683,MNL,2397,DOH,4203,,0,320 319
5J,1683,MNL,2397,DOH,3121,,0,319
5J,1683,MNL,2397,DOH,2426,,0,ATR
5J,1683,MNL,2397,DOH,3942,,0,320
5J,1683,MNL,2397,DOH,2279,,0,320
5J,1683,MNL,2397,DOH,4204,,0,320
5J,1683,MNL,2397,DOH,2401,,0,319 320
5J,1683,MNL,2397,DOH,3364,,0,320
5J,1683,MNL,2397,DOH,2433,,0,320 319
5J,1683,MNL,2397,DOH,2372,,0,320
5J,1683,MNL,2397,DOH,3406,,0,320
5J,1683,MNL,2397,DOH,3035,,0,320
5J,1683,MNL,2397,DOH,6026,,0,320
5J,1683,MNL,2397,DOH,3205,,0,320
5J,1683,MNL,2397,DOH,3316,,0,330 320
5J,1683,MNL,2397,DOH,2409,,0,319
5J,1683,MNL,2397,DOH,2422,,0,320
5J,1683,MNL,2397,DOH,3994,,0,319
5J,1683,MNL,2397,DOH,2276,,0,320
5J,1683,MNL,2397,DOH,6021,,0,319
5J,1683,MNL,2397,DOH,4199,,0,ATR
5J,1683,MNL,2397,DOH,6022,,0,319
5J,1683,MNL,2397,DOH,6018,,0,ATR
5J,1683,MNL,2397,DOH,3383,,0,320
5J,1683,MNL,2397,DOH,2404,,0,320
5J,1683,MPH,2426,DOH,4206,,0,ATR
5J,1683,MPH,2426,DOH,2397,,0,ATR
5J,1683,NGO,3942,DOH,2397,,0,320
5J,1683,NRT,2279,DOH,2397,,0,320
5J,1683,OZC,4204,DOH,4206,,0,ATR
5J,1683,OZC,4204,DOH,2397,,0,320
5J,1683,PAG,2401,DOH,4206,,0,ATR
5J,1683,PAG,2401,DOH,2397,,0,319 320
5J,1683,PEK,3364,DOH,2397,,0,320
5J,1683,PPS,2433,DOH,4206,,0,320
5J,1683,PPS,2433,DOH,4090,,0,319
5J,1683,PPS,2433,DOH,2429,,0,319
5J,1683,PPS,2433,DOH,2397,,0,320 319
5J,1683,PUS,2372,DOH,4206,,0,320
5J,1683,PUS,2372,DOH,2397,,0,320
5J,1683,PVG,3406,DOH,2397,,0,320
5J,1683,REP,3035,DOH,2397,,0,320
5J,1683,RXS,6026,DOH,2397,,0,320
5J,1683,SGN,3205,DOH,2397,,0,320
5J,1683,SIN,3316,DOH,4206,,0,320
5J,1683,SIN,3316,DOH,4140,,0,319
5J,1683,SIN,3316,DOH,2429,,0,319
5J,1683,SIN,3316,DOH,2397,,0,320 330
5J,1683,SJI,2409,DOH,2397,,0,319
5J,1683,SUG,6016,DOH,4206,,0,ATR
5J,1683,TAC,2422,DOH,4206,,0,ATR 319
5J,1683,TAC,2422,DOH,2397,,0,320
5J,1683,TAG,3994,DOH,2397,,0,319
5J,1683,TPE,2276,DOH,2397,,0,320
5J,1683,TUG,6021,DOH,2397,,0,319
5J,1683,USU,4199,DOH,4206,,0,ATR
5J,1683,USU,4199,DOH,2397,,0,ATR
5J,1683,VRC,6022,DOH,2397,,0,319
5J,1683,WNP,6018,DOH,2397,,0,ATR
5J,1683,XMN,3383,DOH,2397,,0,320
5J,1683,ZAM,2404,DOH,4206,,0,319
5J,1683,ZAM,2404,DOH,4090,,0,319
5J,1683,ZAM,2404,DOH,2397,,0,320
5M,4436,ANU,2874,DOH,6079,,0,BNI
5M,4436,NEV,6079,DOH,2874,,0,BNI
5N,503,ARH,4362,DOH,6110,Y,0,AN4
5N,503,ARH,4362,DOH,2948,,0,735
5N,503,ARH,4362,DOH,2949,Y,0,AN4
5N,503,ARH,4362,DOH,4371,,0,AT5
5N,503,ARH,4362,DOH,2985,,0,735
5N,503,ARH,4362,DOH,4369,Y,0,AN4
5N,503,CSH,6110,DOH,4362,Y,0,AN4
5N,503,LED,2948,DOH,4362,,0,735
5N,503,LED,2948,DOH,2949,,0,735
5N,503,LED,2948,DOH,2989,,0,735
